,Unnamed: 0,代码,名称,类型,当天日期,当天净值,近一个月涨幅,近三个月涨幅,近六个月涨幅,今年以来涨幅
6742,6742,010887,南方消费升级混合A,混合型-偏股,2021-09-22,0.9889,-1.24,3.88,11.45,-1.11
6743,6743,010888,南方消费升级混合C,混合型-偏股,2021-09-22,0.9849,-1.28,3.72,11.12,-1.51
6749,6749,010894,鹏华汇智优选混合A,混合型-偏股,2021-09-22,0.9347,-1.77,-3.24,-2.08,-6.53
6750,6750,010895,鹏华汇智优选混合C,混合型-偏股,2021-09-22,0.9295,-1.84,-3.43,-2.48,-7.05
6764,6764,010914,长盛成长精选混合A,混合型-偏股,2021-09-22,1.0328,3.22,0.82,3.28,3.28
6765,6765,010915,长盛成长精选混合C,混合型-偏股,2021-09-22,1.0297,3.17,0.67,2.97,2.97
6770,6770,010922,朱雀匠心一年持有,混合型-偏股,2021-09-22,0.9929,-2.7,2.52,8.98,-1.14
6778,6778,010936,交银均衡成长一年混合A,混合型-偏股,2021-09-22,1.1244,-1.11,6.52,13.21,12.44
6779,6779,010937,交银均衡成长一年混合C,混合型-偏股,2021-09-22,1.1187,-1.17,6.31,12.75,11.87
6788,6788,010947,中欧嘉选混合A,混合型-偏股,2021-09-22,0.9855,-1.77,-1.51,-1.09,-1.45
6789,6789,010948,中欧嘉选混合C,混合型-偏股,2021-09-22,0.9813,-1.84,-1.7,-1.5,-1.87
6790,6790,010951,中金成长精选混合A,混合型-偏股,2021-09-22,0.9813,2.65,-2.47,-1.87,-1.87
6791,6791,010952,中金成长精选混合C,混合型-偏股,2021-09-22,0.9773,2.57,-2.67,-2.27,-2.27
6797,6797,010963,信达澳银周期动力混合,混合型-偏股,2021-09-22,1.6478,17.57,46.65,63.72,64.78
6799,6799,010966,富国成长领航混合,混合型-偏股,2021-09-22,1.0405,-0.54,4.13,9.26,4.05
6815,6815,010991,长盛同鑫行业配置混合C,混合型-偏股,2021-09-22,1.768,7.02,9.81,24.77,17.87
6816,6816,010994,博时创新经济混合A,混合型-偏股,2021-09-23,1.0509,0.66,-4.78,10.83,5.09
6817,6817,010995,博时创新经济混合C,混合型-偏股,2021-09-23,1.045,0.59,-4.97,10.37,4.5
6818,6818,010996,招商品质升级混合A,混合型-偏股,2021-09-23,1.0468,0.06,-0.73,5.05,4.68
6819,6819,010997,招商品质升级混合C,混合型-偏股,2021-09-23,1.0421,-0.01,-0.94,4.61,4.21
6823,6823,011006,工银圆丰三年持有期混合,混合型-偏股,2021-09-22,0.9238,-2.03,-9.38,-0.57,-7.62
6827,6827,011011,融通产业趋势2年封闭运作混合,混合型-偏股,2021-09-17,0.9724,-8.38,-1.05,-2.76,-2.76
6835,6835,011021,汇添富互联网核心资产六个月持有混合A,混合型-偏股,2021-09-23,0.805,-1.02,-11.78,-6.57,-19.5
6836,6836,011022,汇添富互联网核心资产六个月持有混合C,混合型-偏股,2021-09-23,0.8024,-1.05,-11.88,-6.8,-19.76
6851,6851,011046,富国优质企业混合A,混合型-偏股,2021-09-22,1.1359,13.47,14.15,13.59,13.59
6852,6852,011047,富国优质企业混合C,混合型-偏股,2021-09-22,1.1324,13.41,13.98,13.24,13.24
6860,6860,011058,景顺长城成长龙头一年持有混合A,混合型-偏股,2021-09-22,1.0455,-9.46,-3.63,12.44,4.56
6861,6861,011059,景顺长城成长龙头一年持有混合C,混合型-偏股,2021-09-22,1.0415,-9.52,-3.78,12.1,4.16
6862,6862,011060,西部利得策略优选混合C,混合型-偏股,2021-09-22,1.454,11.59,19.47,12.98,11.67
6864,6864,011068,华宝资源优选混合C,混合型-偏股,2021-09-23,3.956,10.78,34.42,58.68,59.9
6870,6870,011081,国投瑞银港股通混合C,混合型-偏股,2021-09-22,1.0505,-2.97,-12.86,-15.23,-10.56
6879,6879,011099,富国价值创造混合A,混合型-偏股,2021-09-22,0.8842,-0.67,-9.78,-7.08,-11.58
6880,6880,011100,富国价值创造混合C,混合型-偏股,2021-09-22,0.8805,-0.73,-9.92,-7.36,-11.95
6892,6892,011121,广发兴诚混合A,混合型-偏股,2021-09-22,0.9901,6.93,7.68,3.79,-0.99
6895,6895,011128,华安精致生活混合A,混合型-偏股,2021-09-22,1.5064,18.46,48.24,50.59,50.64
6896,6896,011129,华安精致生活混合C,混合型-偏股,2021-09-22,1.5016,18.41,48.01,50.14,50.16
6897,6897,011130,广发兴诚混合C,混合型-偏股,2021-09-22,0.9873,6.9,7.57,3.59,-1.27
6900,6900,011134,广发价值优选混合A,混合型-偏股,2021-09-22,1.2265,11.06,13.97,22.65,22.65
6901,6901,011135,广发价值优选混合C,混合型-偏股,2021-09-22,1.224,11.02,13.85,22.4,22.4
6902,6902,011136,广发盛兴混合A,混合型-偏股,2021-09-22,1.0712,-6.17,-0.06,12.71,7.12
6903,6903,011137,广发盛兴混合C,混合型-偏股,2021-09-22,1.0685,-6.2,-0.16,12.49,6.85
6904,6904,011138,广发聚鸿六个月持有期混合A,混合型-偏股,2021-09-22,0.9485,-4.11,-3.68,2.64,-5.15
6905,6905,011139,广发聚鸿六个月持有期混合C,混合型-偏股,2021-09-22,0.9438,-4.18,-3.87,2.22,-5.62
6906,6906,011140,广发聚鸿六个月持有期混合E,混合型-偏股,2021-09-22,0.9462,-4.14,-3.77,2.44,-5.38
6917,6917,011153,华宝新兴消费混合A,混合型-偏股,2021-09-22,0.9648,-3.03,-6.96,-3.52,-3.52
6918,6918,011154,华宝新兴消费混合C,混合型-偏股,2021-09-22,0.9628,-3.06,-7.06,-3.72,-3.72
6919,6919,011155,金鹰责任投资混合A,混合型-偏股,2021-09-22,1.2358,7.57,15.39,23.57,23.58
6920,6920,011156,金鹰责任投资混合C,混合型-偏股,2021-09-22,1.2304,7.51,15.16,23.04,23.04
6921,6921,011160,富国质量成长6个月持有混合A,混合型-偏股,2021-09-23,1.0469,0.1,2.35,4.69,4.69
6923,6923,011162,博时港股通领先趋势混合A,混合型-偏股,2021-09-22,0.8791,1.08,-5.97,-6.95,-12.09
6924,6924,011163,博时港股通领先趋势混合C,混合型-偏股,2021-09-22,0.8748,1.02,-6.16,-7.34,-12.52
6925,6925,011164,富国兴远优选12个月持有混合A,混合型-偏股,2021-09-23,0.9668,-1.81,-4.58,-3.22,-3.32
6926,6926,011165,富国兴远优选12个月持有混合C,混合型-偏股,2021-09-23,0.9636,-1.85,-4.73,-3.51,-3.64
6929,6929,011169,建信臻选混合,混合型-偏股,2021-09-22,0.9545,-1.89,-5.09,-3.86,-4.55
6933,6933,011173,银华心享一年持有期混合,混合型-偏股,2021-09-22,1.1019,4.07,-5.21,11.06,10.19
6941,6941,011184,东方阿尔法招阳混合A,混合型-偏股,2021-09-22,0.96,-2.62,-7.64,-3.99,-4.0
6942,6942,011185,东方阿尔法招阳混合C,混合型-偏股,2021-09-22,0.9525,-2.76,-8.0,-4.74,-4.75
6943,6943,011186,信达澳银至诚精选混合,混合型-偏股,2021-09-22,0.8355,3.33,-20.41,-13.48,-16.45
6944,6944,011188,信达澳银星奕混合A,混合型-偏股,2021-09-22,1.5607,8.24,33.8,67.4,56.07
6945,6945,011189,建信智汇优选一年持有期混合(MOM),混合型-偏股,2021-09-22,0.9248,-1.11,-6.1,-4.76,-7.52
6954,6954,011201,财通优势行业轮动混合A,混合型-偏股,2021-09-22,0.9902,-0.29,4.35,3.69,-0.98
6955,6955,011202,财通优势行业轮动混合C,混合型-偏股,2021-09-22,0.9853,-0.36,4.14,3.26,-1.47
6956,6956,011203,永赢惠添益混合A,混合型-偏股,2021-09-22,0.9739,1.56,-2.27,-2.62,-2.61
6957,6957,011204,永赢惠添益混合C,混合型-偏股,2021-09-22,0.9719,1.53,-2.37,-2.81,-2.81
6959,6959,011206,创金合信竞争优势混合A,混合型-偏股,2021-09-22,1.0818,-2.23,6.41,20.56,8.18
6960,6960,011207,创金合信竞争优势混合C,混合型-偏股,2021-09-22,1.079,-2.26,6.31,20.33,7.9
6961,6961,011212,富国稳健策略6个月持有混合A,混合型-偏股,2021-09-22,1.0332,3.55,6.77,7.91,3.32
6962,6962,011213,富国稳健策略6个月持有混合C,混合型-偏股,2021-09-22,1.0294,3.5,6.61,7.58,2.94
6965,6965,011216,南方优质企业混合A,混合型-偏股,2021-09-22,1.0318,2.81,-4.71,3.83,3.18
6966,6966,011217,南方优质企业混合C,混合型-偏股,2021-09-22,1.0285,2.76,-4.86,3.51,2.85
6969,6969,011223,信达澳银星奕混合C,混合型-偏股,2021-09-22,1.5524,8.16,33.53,66.71,55.24
6972,6972,011228,西部利得量化成长混合C,混合型-偏股,2021-09-22,2.3691,3.41,13.63,32.7,25.67
6979,6979,011238,华安聚恒精选混合A,混合型-偏股,2021-09-22,1.0132,-1.2,0.37,1.32,1.32
6980,6980,011239,华安聚恒精选混合C,混合型-偏股,2021-09-22,1.01,-1.25,0.21,1.0,1.0
6981,6981,011240,东吴行业轮动混合C,混合型-偏股,2021-09-22,1.2923,2.77,7.1,17.17,2.23
6982,6982,011241,东吴双动力混合C,混合型-偏股,2021-09-22,1.0927,0.79,-2.79,3.01,-11.1
6986,6986,011246,嘉实阿尔法优选混合A,混合型-偏股,2021-09-22,0.9359,2.05,-7.12,-6.25,-6.41
6987,6987,011247,嘉实阿尔法优选混合C,混合型-偏股,2021-09-22,0.9339,2.01,-7.21,-6.45,-6.61
6988,6988,011248,嘉实品质回报混合,混合型-偏股,2021-09-22,0.8953,0.06,-11.25,-7.38,-10.47
6989,6989,011251,华安聚嘉精选混合A,混合型-偏股,2021-09-22,1.5798,18.97,51.03,57.98,57.98
6990,6990,011252,华安聚嘉精选混合C,混合型-偏股,2021-09-22,1.5751,18.91,50.81,57.51,57.51
6995,6995,011259,汇添富高质量成长30一年混合C,混合型-偏股,2021-09-23,0.8818,-7.9,-11.11,-5.08,-11.82
7004,7004,011271,汇添富价值成长均衡投资混合A,混合型-偏股,2021-09-23,0.9341,2.42,-5.66,1.34,-7.42
7005,7005,011272,汇添富价值成长均衡投资混合C,混合型-偏股,2021-09-23,0.9305,2.36,-5.8,1.02,-7.77
7009,7009,011278,华夏内需驱动混合A,混合型-偏股,2021-09-22,0.8505,-1.37,-15.62,-10.63,-14.95
7010,7010,011279,华夏内需驱动混合C,混合型-偏股,2021-09-22,0.8469,-1.42,-15.76,-10.95,-15.31
7013,7013,011282,华夏消费龙头混合A,混合型-偏股,2021-09-22,0.7771,-3.19,-19.34,-20.0,-22.29
7014,7014,011283,华夏消费龙头混合C,混合型-偏股,2021-09-22,0.7747,-3.22,-19.44,-20.2,-22.53
7017,7017,011287,前海开源聚慧三年持有混合,混合型-偏股,2021-09-22,0.9632,-0.44,-2.63,-3.4,-3.68
7025,7025,011300,易方达智造优势混合A,混合型-偏股,2021-09-22,1.1002,-1.79,8.88,15.52,10.02
7026,7026,011301,易方达智造优势混合C,混合型-偏股,2021-09-22,1.0973,-1.83,8.76,15.29,9.73
7027,7027,011304,工银创新成长混合A,混合型-偏股,2021-09-22,0.9269,-3.86,-8.06,-0.2,-7.31
7028,7028,011305,工银创新成长混合C,混合型-偏股,2021-09-22,0.9222,-3.94,-8.25,-0.61,-7.78
7047,7047,011333,鹏华品质优选混合A,混合型-偏股,2021-09-22,0.8634,-1.18,-6.52,-9.75,-13.66
7048,7048,011334,鹏华品质优选混合C,混合型-偏股,2021-09-22,0.8591,-1.25,-6.72,-10.13,-14.09
7053,7053,011340,博时战略新材料主题混合A,混合型-偏股,2021-09-22,1.1258,8.08,13.77,18.54,12.58
7054,7054,011341,博时战略新材料主题混合C,混合型-偏股,2021-09-22,1.1215,8.02,13.59,18.18,12.15
7065,7065,011357,华泰柏瑞品质成长混合A,混合型-偏股,2021-09-22,0.9707,-2.09,-13.69,-2.56,-2.93
7066,7066,011358,华泰柏瑞品质成长混合C,混合型-偏股,2021-09-22,0.968,-2.13,-13.8,-2.81,-3.2
7071,7071,011367,创金群力一年定开混合(MOM)A,混合型-偏股,2021-09-17,1.0483,1.14,4.42,4.84,4.83
7072,7072,011368,创金群力一年定开混合(MOM)C,混合型-偏股,2021-09-17,1.0428,1.04,4.14,4.3,4.28
7081,7081,011383,富安达医药创新混合,混合型-偏股,2021-09-22,1.0007,2.64,-10.95,0.15,0.07
7095,7095,011399,汇添富数字未来混合A,混合型-偏股,2021-09-23,0.9301,-2.69,-9.95,-5.8,-7.38
7096,7096,011400,汇添富数字未来混合C,混合型-偏股,2021-09-23,0.9274,-2.74,-10.06,-6.04,-7.65
7097,7097,011401,汇添富成长精选混合A,混合型-偏股,2021-09-23,0.8996,1.26,-9.26,-3.57,-10.84
7098,7098,011402,汇添富成长精选混合C,混合型-偏股,2021-09-23,0.8963,1.2,-9.39,-3.85,-11.17
7099,7099,011405,银华稳健增长一年持有期混合,混合型-偏股,2021-09-22,0.8633,1.54,-11.07,-8.21,-13.67
7102,7102,011410,中信建投量化进取A,混合型-偏股,2021-09-22,1.1623,7.06,11.32,16.3,16.23
7103,7103,011411,中信建投量化进取C,混合型-偏股,2021-09-22,1.1598,7.01,11.21,16.06,15.98
7104,7104,011412,易方达远见成长混合C,混合型-偏股,2021-09-22,1.0233,-1.07,-0.67,2.04,2.33
7114,7114,011429,前海开源民裕进取,混合型-偏股,2021-09-22,1.0339,6.04,5.66,3.72,3.39
7115,7115,011430,广发估值优势混合C,混合型-偏股,2021-09-22,2.4561,5.43,-14.0,-7.21,-14.65
7116,7116,011431,泰达宏利消费服务混合A,混合型-偏股,2021-09-22,0.8139,3.25,-20.39,-17.57,-18.61
7117,7117,011432,泰达宏利消费服务混合C,混合型-偏股,2021-09-22,0.8114,3.19,-20.5,-17.82,-18.86
7131,7131,011452,华泰柏瑞质量成长C,混合型-偏股,2021-09-22,1.7912,7.81,4.69,20.64,-2.46
7132,7132,011453,华泰柏瑞医疗健康C,混合型-偏股,2021-09-22,3.1719,10.14,-7.13,26.17,4.8
7133,7133,011454,华泰柏瑞景气优选C,混合型-偏股,2021-09-22,1.3706,0.07,18.86,27.31,4.36
7139,7139,011460,鹏华创新成长混合A,混合型-偏股,2021-09-22,0.9801,-2.21,-2.3,-1.97,-1.99
7140,7140,011461,鹏华创新成长混合C,混合型-偏股,2021-09-22,0.9759,-2.28,-2.5,-2.37,-2.41
7141,7141,011462,东吴兴享成长混合C,混合型-偏股,2021-09-22,1.0733,-0.32,-2.22,12.62,1.76
7145,7145,011466,兴业医疗保健混合A,混合型-偏股,2021-09-22,0.9383,9.56,-11.31,-5.92,-6.17
7146,7146,011467,兴业医疗保健混合C,混合型-偏股,2021-09-22,0.9357,9.52,-11.43,-6.16,-6.43
7150,7150,011471,鹏华致远成长混合A,混合型-偏股,2021-09-22,0.9954,1.18,-0.61,-0.46,-0.46
7151,7151,011472,鹏华致远成长混合C,混合型-偏股,2021-09-22,0.9913,1.1,-0.81,-0.86,-0.87
7153,7153,011474,工银信息产业混合C,混合型-偏股,2021-09-22,4.366,-5.54,-4.84,9.73,-6.55
7154,7154,011475,工银消费服务混合C,混合型-偏股,2021-09-22,2.72,1.68,-10.11,-6.17,-19.57
7158,7158,011479,广发诚享混合A,混合型-偏股,2021-09-22,0.9989,6.94,8.34,5.45,-0.11
7159,7159,011480,广发诚享混合C,混合型-偏股,2021-09-22,0.9964,6.9,8.23,5.23,-0.36
7163,7163,011486,博时创新精选混合A,混合型-偏股,2021-09-22,0.9976,-3.61,-5.48,-0.18,-0.24
7164,7164,011487,博时创新精选混合C,混合型-偏股,2021-09-22,0.9949,-3.66,-5.59,-0.43,-0.51
7206,7206,011580,民生加银稳健配置6个月混合(FOF),混合型-偏股,2021-09-17,1.0256,0.01,1.53,2.97,2.56
7212,7212,011588,前海开源成份精选混合,混合型-偏股,2021-09-22,1.009,4.82,2.59,0.9,0.9
8038,8038,020003,国泰金龙行业混合,混合型-偏股,2021-09-22,0.524,-8.23,-3.5,7.38,-0.42
8039,8039,020005,国泰金马稳健混合,混合型-偏股,2021-09-22,1.319,-0.15,-12.82,-9.53,-13.77
8041,8041,020009,国泰金鹏蓝筹混合,混合型-偏股,2021-09-22,1.581,7.04,13.09,18.16,20.56
8042,8042,020010,国泰金牛创新成长混合,混合型-偏股,2021-09-22,1.683,4.4,9.29,15.35,12.28
8045,8045,020015,国泰区位优势混合,混合型-偏股,2021-09-22,4.611,1.88,-3.62,0.59,-4.22
8046,8046,020018,国泰金鹿混合,混合型-偏股,2021-09-22,2.0034,-3.53,-11.64,-10.3,-4.12
8051,8051,020023,国泰事件驱动策略混合,混合型-偏股,2021-09-22,7.215,-3.28,10.97,37.82,21.53
8052,8052,020026,国泰成长优选混合,混合型-偏股,2021-09-22,4.148,-2.7,-4.25,1.57,-1.03
8060,8060,040004,华安宝利配置混合,混合型-偏股,2021-09-22,1.076,-0.74,-12.66,-6.84,-12.09
8061,8061,040005,华安宏利混合,混合型-偏股,2021-09-22,10.3452,-0.67,28.85,45.55,39.97
8062,8062,040007,华安中小盘成长混合,混合型-偏股,2021-09-22,3.3719,1.4,10.95,29.74,20.05
8063,8063,040008,华安策略优选混合,混合型-偏股,2021-09-22,2.8475,-1.28,-0.39,4.4,6.64
8066,8066,040011,华安核心优选混合,混合型-偏股,2021-09-22,2.8193,-2.1,-0.98,12.73,7.63
8070,8070,040016,华安行业轮动混合,混合型-偏股,2021-09-22,3.0587,-0.36,-11.03,-9.56,-9.05
8073,8073,040020,华安升级主题混合,混合型-偏股,2021-09-22,2.464,-0.4,-11.94,-10.24,-10.2
8077,8077,040025,华安科技动力混合,混合型-偏股,2021-09-22,6.314,1.56,11.4,36.7,26.69
8079,8079,040035,华安逆向策略混合,混合型-偏股,2021-09-22,7.786,6.98,20.84,27.47,26.52
8093,8093,050001,博时价值增长混合,混合型-偏股,2021-09-22,1.248,2.46,-3.33,-1.03,0.11
8096,8096,050004,博时精选混合A,混合型-偏股,2021-09-22,1.9967,0.5,-13.82,-12.19,-11.38
8099,8099,050008,博时第三产业混合,混合型-偏股,2021-09-22,1.003,3.08,-12.4,-1.76,-10.77
8100,8100,050009,博时新兴成长混合,混合型-偏股,2021-09-23,1.282,-8.17,-2.14,16.76,-2.51
8101,8101,050010,博时特许价值混合A,混合型-偏股,2021-09-22,3.83,-4.87,7.8,27.84,7.28
8105,8105,050014,博时创业成长混合A,混合型-偏股,2021-09-22,2.745,-2.9,-11.34,-3.35,-7.64
8108,8108,050018,博时行业轮动混合,混合型-偏股,2021-09-22,2.078,-5.89,-4.81,17.27,13.93
8116,8116,050026,博时医疗保健行业混合A,混合型-偏股,2021-09-22,4.373,4.19,-10.13,11.1,3.97
8124,8124,050201,博时价值增长贰号混合,混合型-偏股,2021-09-22,1.027,2.29,-3.39,-0.68,0.1
8131,8131,070006,嘉实服务增值行业混合,混合型-偏股,2021-09-22,8.292,-0.05,-14.73,-1.95,-8.06
8134,8134,070010,嘉实主题混合,混合型-偏股,2021-09-22,2.232,1.18,-12.87,-2.1,-6.68
8135,8135,070011,嘉实策略混合,混合型-偏股,2021-09-22,1.511,2.09,-4.91,-1.82,-1.83
8137,8137,070013,嘉实研究精选混合A,混合型-偏股,2021-09-22,2.543,0.87,-5.85,-0.51,-0.64
8140,8140,070017,嘉实量化阿尔法混合,混合型-偏股,2021-09-22,1.811,2.49,-0.49,9.36,8.13
8142,8142,070019,嘉实价值优势混合,混合型-偏股,2021-09-22,2.449,-3.05,-4.78,-6.17,0.2
8144,8144,070021,嘉实主题新动力混合,混合型-偏股,2021-09-22,3.981,1.38,9.82,23.98,23.33
8145,8145,070022,嘉实领先成长混合,混合型-偏股,2021-09-22,3.0,-1.06,-11.14,6.23,-2.94
8149,8149,070027,嘉实周期优选混合,混合型-偏股,2021-09-22,3.743,8.21,8.27,3.17,20.08
8154,8154,070032,嘉实优化红利混合A,混合型-偏股,2021-09-22,1.912,-0.47,-15.4,-1.64,-7.72
8159,8159,070099,嘉实优质企业混合,混合型-偏股,2021-09-22,2.43,-0.12,-12.53,9.71,-4.41
8163,8163,080005,长盛量化红利混合,混合型-偏股,2021-09-22,2.718,11.53,15.86,24.97,35.7
8165,8165,080007,长盛同鑫行业配置混合A,混合型-偏股,2021-09-22,1.777,7.05,9.96,25.23,18.55
8168,8168,080012,长盛电子信息产业混合,混合型-偏股,2021-09-22,2.209,-8.0,0.45,10.01,-3.2
8169,8169,080015,长盛中小盘精选混合,混合型-偏股,2021-09-22,0.929,-1.9,-5.59,-2.11,-9.81
8170,8170,090001,大成价值增长混合,混合型-偏股,2021-09-22,1.112,-2.91,-8.55,4.58,2.95
8172,8172,090003,大成蓝筹稳健混合,混合型-偏股,2021-09-22,0.9889,2.97,0.5,-3.53,-4.96
8173,8173,090004,大成精选增值混合,混合型-偏股,2021-09-22,1.6268,-0.82,-6.19,-4.73,-9.73
8176,8176,090007,大成策略回报混合,混合型-偏股,2021-09-22,1.362,8.53,10.28,13.59,22.21
8177,8177,090009,大成行业轮动混合,混合型-偏股,2021-09-22,3.413,3.21,4.85,20.22,11.06
8179,8179,090011,大成核心双动力混合,混合型-偏股,2021-09-22,1.655,4.02,3.57,7.68,7.05
8181,8181,090013,大成竞争优势混合,混合型-偏股,2021-09-22,1.561,7.36,10.55,15.37,23.3
8182,8182,090015,大成内需增长混合A,混合型-偏股,2021-09-22,4.468,1.34,-14.47,-4.65,-12.48
8183,8183,090016,大成消费主题混合,混合型-偏股,2021-09-22,1.989,4.3,-2.83,6.71,7.4
8185,8185,090018,大成新锐产业混合,混合型-偏股,2021-09-22,6.616,18.4,40.08,48.91,83.37
8186,8186,090019,大成景恒混合A,混合型-偏股,2021-09-22,1.943,5.37,8.55,14.56,16.84
8187,8187,090020,大成健康产业混合,混合型-偏股,2021-09-22,2.028,-1.02,-16.37,7.87,10.34
8199,8199,100020,富国天益价值混合A,混合型-偏股,2021-09-23,2.4627,-1.05,-14.23,0.04,-7.35
8200,8200,100022,富国天瑞强势混合,混合型-偏股,2021-09-22,1.0576,1.77,11.34,18.48,17.11
8202,8202,100026,富国天合稳健优选混合,混合型-偏股,2021-09-23,2.1638,-1.41,2.94,6.66,9.01
8209,8209,100039,富国通胀通缩主题轮动混合,混合型-偏股,2021-09-22,4.459,-1.13,5.66,10.1,12.83
8214,8214,100056,富国低碳环保混合,混合型-偏股,2021-09-23,3.232,1.35,7.38,15.35,14.29
8216,8216,100060,富国高新技术产业混合,混合型-偏股,2021-09-22,4.856,9.2,2.82,6.21,5.63
8223,8223,110002,易方达策略成长混合,混合型-偏股,2021-09-22,4.768,-3.97,0.89,21.2,10.7
8225,8225,110005,易方达积极成长混合,混合型-偏股,2021-09-22,0.9078,-7.27,14.55,25.18,24.44
8229,8229,110009,易方达价值精选混合,混合型-偏股,2021-09-22,1.5651,2.8,5.54,5.96,10.6
8231,8231,110011,易方达优质精选混合(QDII),混合型-偏股,2021-09-22,6.9511,-3.99,-13.37,-9.88,-15.91
8233,8233,110013,易方达科翔混合,混合型-偏股,2021-09-22,5.641,0.84,8.29,19.69,16.63
8234,8234,110015,易方达行业领先混合,混合型-偏股,2021-09-22,4.413,1.08,-6.13,1.47,-5.7
8242,8242,110023,易方达医疗保健行业混合,混合型-偏股,2021-09-22,3.721,0.16,-17.46,5.14,-3.0
8243,8243,110025,易方达资源行业混合,混合型-偏股,2021-09-22,1.848,13.1,55.82,72.39,59.59
8247,8247,110029,易方达科讯混合,混合型-偏股,2021-09-22,1.9589,0.62,6.59,17.22,10.77
8260,8260,112002,易方达策略成长二号混合,混合型-偏股,2021-09-22,1.274,-3.92,1.01,21.55,11.22
8265,8265,121003,国投瑞银核心企业混合,混合型-偏股,2021-09-22,1.3259,12.05,22.35,30.0,24.05
8266,8266,121005,国投瑞银创新动力混合,混合型-偏股,2021-09-22,0.7974,-2.16,-8.03,-11.48,-5.66
8268,8268,121008,国投瑞银成长优选混合,混合型-偏股,2021-09-22,1.0847,3.67,12.99,16.17,14.42
8275,8275,150103,银河银泰混合,混合型-偏股,2021-09-22,1.2466,2.91,15.93,27.9,14.26
8276,8276,150968,银河研究精选混合,混合型-偏股,2021-09-22,2.2985,-1.97,2.23,12.12,4.95
8283,8283,160105,南方积极配置混合(LOF),混合型-偏股,2021-09-22,1.2834,-1.45,4.72,12.16,5.9
8284,8284,160106,南方高增长混合(LOF),混合型-偏股,2021-09-22,1.6934,-1.33,12.51,15.02,12.95
8296,8296,160143,南方创业板2年定期开放混合,混合型-偏股,2021-09-22,1.3153,-0.2,1.09,27.92,14.89
8298,8298,160211,国泰中小盘成长混合(LOF),混合型-偏股,2021-09-22,4.261,-8.66,0.24,14.21,2.9
8299,8299,160212,国泰估值优势混合(LOF),混合型-偏股,2021-09-22,3.816,-9.62,-4.79,6.65,-4.65
8313,8313,160311,华夏蓝筹混合(LOF),混合型-偏股,2021-09-22,1.925,-2.92,-19.05,-9.03,-16.38
8314,8314,160314,华夏行业混合(LOF),混合型-偏股,2021-09-22,1.932,-8.22,10.21,24.65,9.65
8318,8318,160325,华夏创业板两年定开混合,混合型-偏股,2021-09-22,1.22,-3.77,-3.55,18.05,7.56
8319,8319,160415,华安量化多因子混合(LOF),混合型-偏股,2021-09-22,2.0353,4.72,7.96,22.58,9.11
8327,8327,160425,华安创业板两年定开混合,混合型-偏股,2021-09-17,1.6465,2.95,34.48,75.35,50.6
8328,8328,160505,博时主题行业混合(LOF),混合型-偏股,2021-09-22,1.809,-0.82,-3.93,1.01,-1.46
8329,8329,160512,博时卓越品牌混合(LOF),混合型-偏股,2021-09-22,3.082,1.31,-17.51,-5.43,-9.41
8341,8341,160529,博时创业板两年定开混合,混合型-偏股,2021-09-22,1.2525,-0.92,-1.87,22.29,12.68
8343,8343,160603,鹏华普天收益混合,混合型-偏股,2021-09-22,2.59,3.68,-4.07,10.45,-0.31
8344,8344,160605,鹏华中国50混合,混合型-偏股,2021-09-22,2.6,4.25,-16.07,-0.91,-14.53
8346,8346,160607,鹏华价值优势混合(LOF),混合型-偏股,2021-09-22,0.949,-2.97,-4.33,-6.41,-0.97
8349,8349,160610,鹏华动力增长混合(LOF),混合型-偏股,2021-09-22,1.451,0.21,9.51,21.42,15.25
8350,8350,160611,鹏华优质治理混合(LOF),混合型-偏股,2021-09-22,1.352,0.3,-12.21,-1.74,-13.51
8352,8352,160613,鹏华盛世创新混合(LOF),混合型-偏股,2021-09-22,1.338,-1.25,-3.11,-4.29,-2.86
8379,8379,160645,鹏华精选回报三年定开混合,混合型-偏股,2021-09-22,1.7167,0.84,-16.07,-7.55,-18.53
8389,8389,160727,嘉实创业板两年定期混合,混合型-偏股,2021-09-22,1.0395,0.17,0.67,6.51,3.95
8390,8390,160805,长盛同智优势混合(LOF),混合型-偏股,2021-09-22,1.6099,1.46,19.14,54.84,33.38
8396,8396,160910,大成创新成长混合(LOF),混合型-偏股,2021-09-22,1.181,-0.84,-0.25,-0.76,1.57
8397,8397,160916,大成优选混合(LOF),混合型-偏股,2021-09-22,3.834,-0.34,-8.54,-5.61,-7.57
8398,8398,160918,大成中小盘混合(LOF)A,混合型-偏股,2021-09-22,3.9034,-1.95,-2.97,9.42,0.24
8403,8403,160926,大成创业板两年定开混合A,混合型-偏股,2021-09-22,1.3864,5.31,6.45,30.64,15.56
8404,8404,161005,富国天惠成长混合A/B(LOF),混合型-偏股,2021-09-22,3.3131,-2.18,-7.69,-3.36,-4.53
8424,8424,161038,富国新兴成长量化精选混合,混合型-偏股,2021-09-23,1.6534,5.43,11.7,26.09,27.3
8426,8426,161040,富国创业板两年定开混合,混合型-偏股,2021-09-23,1.4643,-1.1,7.91,27.35,25.03
8449,8449,161219,国投瑞银新兴产业混合,混合型-偏股,2021-09-22,2.579,-1.83,-6.15,-8.42,-2.46
8464,8464,161606,融通行业景气混合A,混合型-偏股,2021-09-22,2.664,-6.13,-5.36,-6.23,-7.28
