,Unnamed: 0,代码,名称,类型,当天日期,当天净值,近一个月涨幅,近三个月涨幅,近六个月涨幅,今年以来涨幅
3581,3581,005451,鹏扬双利债券A,债券型-混合债,2021-09-22,1.1566,0.05,1.11,1.93,2.68
3582,3582,005452,鹏扬双利债券C,债券型-混合债,2021-09-22,1.1428,0.01,1.0,1.71,2.38
3595,3595,005479,安信永泰定开债发起式,债券型-混合债,2021-09-22,1.2002,3.07,1.61,0.94,-0.16
3697,3697,005656,光大安泽债券A,债券型-混合债,2021-09-22,1.0845,0.27,1.64,2.54,2.35
3698,3698,005657,光大安泽债券C,债券型-混合债,2021-09-22,1.0726,0.23,1.54,2.33,2.06
3734,3734,005717,兴业机遇债券A,债券型-混合债,2021-09-22,1.2689,2.46,4.45,7.26,8.36
3804,3804,005843,金元顺安沣泉债券,债券型-混合债,2021-09-22,1.114,0.88,3.64,5.17,4.87
3811,3811,005852,中银添利债券发起C,债券型-混合债,2021-09-22,1.302,0.08,1.8,2.81,3.43
3830,3830,005886,华夏鼎沛债券A,债券型-混合债,2021-09-22,1.4681,1.71,7.4,9.64,5.72
3831,3831,005887,华夏鼎沛债券C,债券型-混合债,2021-09-22,1.4494,1.68,7.3,9.42,5.42
3846,3846,005908,华泰保兴尊利债券A,债券型-混合债,2021-09-22,1.2634,3.26,5.52,9.35,10.95
3847,3847,005909,华泰保兴尊利债券C,债券型-混合债,2021-09-22,1.2469,3.23,5.41,9.13,10.62
3893,3893,005991,长信利丰债券A,债券型-混合债,2021-09-22,1.271,1.19,3.33,3.72,3.95
3902,3902,006004,工银添祥一年定开债券,债券型-混合债,2021-09-17,1.1532,0.1,0.98,2.51,2.91
3928,3928,006057,鹏华丰和债券(LOF)C,债券型-混合债,2021-09-22,1.317,0.53,4.44,3.21,4.61
3930,3930,006059,鹏扬泓利债券A,债券型-混合债,2021-09-22,1.0614,-0.07,0.23,0.67,2.99
3931,3931,006060,鹏扬泓利债券C,债券型-混合债,2021-09-22,1.0583,-0.1,0.12,0.46,2.68
3932,3932,006061,红土创新增强收益债券A,债券型-混合债,2021-09-22,1.2987,4.29,6.59,6.56,7.1
3934,3934,006064,红土创新增强收益债券C,债券型-混合债,2021-09-22,1.2956,4.27,6.52,6.43,7.12
3954,3954,006102,浙商丰利增强债券,债券型-混合债,2021-09-22,2.0712,16.01,26.83,34.48,43.68
3974,3974,006140,广发集嘉债券A,债券型-混合债,2021-09-22,1.3616,2.06,5.3,8.01,5.99
3975,3975,006141,广发集嘉债券C,债券型-混合债,2021-09-22,1.3514,2.02,5.19,7.79,5.68
3986,3986,006162,财通资管积极收益债券E,债券型-混合债,2021-09-22,1.1441,0.31,1.83,3.55,3.28
4012,4012,006207,泰康裕泰债券A,债券型-混合债,2021-09-22,1.1884,1.04,0.64,1.3,4.01
4041,4041,006254,长城久悦债券,债券型-混合债,2021-09-22,1.197,2.68,10.88,12.66,7.12
4141,4141,006416,方正富邦丰利债券A,债券型-混合债,2021-09-22,1.1537,-0.54,-2.11,-1.54,-2.76
4142,4142,006417,方正富邦丰利债券C,债券型-混合债,2021-09-22,1.1394,-0.58,-2.21,-1.73,-3.03
4188,4188,006500,建信润利增强债券A,债券型-混合债,2021-09-22,1.091,0.68,3.79,6.52,6.2
4189,4189,006501,建信润利增强债券C,债券型-混合债,2021-09-22,1.0827,0.65,3.7,6.3,5.91
4239,4239,006585,南方宝元债券C,债券型-混合债,2021-09-22,2.5065,0.75,0.64,1.02,1.78
4276,4276,006650,招商安庆债券,债券型-混合债,2021-09-22,1.2424,3.65,6.63,7.0,9.51
4323,4323,006738,工银瑞信添慧债券A,债券型-混合债,2021-09-22,1.2558,3.56,8.03,9.62,7.55
4324,4324,006739,工银瑞信添慧债券C,债券型-混合债,2021-09-22,1.2442,3.53,7.92,9.4,7.24
4376,4376,006832,鹏扬添利增强债券A,债券型-混合债,2021-09-22,1.1819,-0.9,-0.39,-0.4,0.6
4377,4377,006833,鹏扬添利增强债券C,债券型-混合债,2021-09-22,1.1732,-0.93,-0.47,-0.55,0.38
4382,4382,006839,安信聚利增强债券A,债券型-混合债,2021-09-22,1.1109,5.88,4.88,4.28,1.8
4383,4383,006840,安信聚利增强债券C,债券型-混合债,2021-09-22,1.1054,5.86,4.82,4.16,1.64
4402,4402,006867,易方达丰华债券C,债券型-混合债,2021-09-22,1.3156,0.23,1.53,7.46,5.82
4422,4422,006896,新华聚利债券A,债券型-混合债,2021-09-22,1.1851,0.26,1.09,1.4,1.46
4423,4423,006897,新华聚利债券C,债券型-混合债,2021-09-22,1.1717,0.23,0.99,1.19,1.17
4424,4424,006898,天弘弘丰增强回报债券A,债券型-混合债,2021-09-22,1.2527,4.6,13.15,19.38,23.69
4425,4425,006899,天弘弘丰增强回报债券C,债券型-混合债,2021-09-22,1.2403,4.57,13.04,19.15,23.34
4544,4544,007100,中银添利债券发起E,债券型-混合债,2021-09-22,1.306,0.08,1.8,2.8,3.34
4555,4555,007128,天弘增强回报债券A,债券型-混合债,2021-09-22,1.3578,0.35,6.21,9.67,11.41
4556,4556,007129,天弘增强回报债券C,债券型-混合债,2021-09-22,1.3453,0.32,6.1,9.45,11.09
4611,4611,007235,广发聚利债券(LOF)C,债券型-混合债,2021-09-22,1.5072,0.19,2.53,4.98,4.78
4637,4637,007282,华夏鼎淳债券A,债券型-混合债,2021-09-22,1.1781,0.31,5.03,7.01,6.13
4638,4638,007283,华夏鼎淳债券C,债券型-混合债,2021-09-22,1.1683,0.27,4.92,6.79,5.82
4652,4652,007315,汇安嘉盈一年持有期债券A,债券型-混合债,2021-09-22,1.0235,0.43,0.78,2.38,2.35
4696,4696,007398,兴全磐稳增利债券C,债券型-混合债,2021-09-22,1.5165,1.34,3.91,5.94,7.31
4714,4714,007446,中欧增强回报债券(LOF)C,债券型-混合债,2021-09-22,0.9978,0.23,1.32,0.97,-5.41
4840,4840,007666,华夏鼎泓债券A,债券型-混合债,2021-09-22,1.2303,1.59,7.02,9.53,9.85
4841,4841,007667,华夏鼎泓债券C,债券型-混合债,2021-09-22,1.2212,1.55,6.91,9.3,9.51
4861,4861,007697,中金衡益增强债券A,债券型-混合债,2021-09-22,1.071,0.01,-0.46,-0.12,-1.65
4862,4862,007698,中金衡益增强债券C,债券型-混合债,2021-09-22,1.0618,-0.04,-0.62,-0.38,-1.99
4896,4896,007762,富国天盈债券(LOF)A,债券型-混合债,2021-09-22,1.1829,0.46,2.0,4.23,5.85
4942,4942,007833,长盛稳怡添利债券A,债券型-混合债,2021-09-22,1.1496,0.2,-1.66,1.21,3.36
4943,4943,007834,长盛稳怡添利债券C,债券型-混合债,2021-09-22,1.1415,0.17,-1.76,1.01,3.06
5003,5003,007964,华宝宝康债券C,债券型-混合债,2021-09-22,1.3002,0.88,2.59,4.35,4.82
5047,5047,008069,鹏扬富利增强债A,债券型-混合债,2021-09-22,1.0786,-0.87,-0.26,0.04,1.25
5048,5048,008070,鹏扬富利增强债C,债券型-混合债,2021-09-22,1.0725,-0.91,-0.35,-0.16,0.96
5116,5116,008176,长信利保债券C,债券型-混合债,2021-09-22,1.0266,0.31,1.28,2.2,1.88
5139,5139,008222,兴业机遇债券C,债券型-混合债,2021-09-22,1.2989,2.43,4.35,7.06,8.05
5209,5209,008345,南华瑞泽债券A,债券型-混合债,2021-09-22,1.0586,3.26,3.75,5.36,6.36
5210,5210,008346,南华瑞泽债券C,债券型-混合债,2021-09-22,1.0511,3.22,3.63,5.14,6.05
5259,5259,008469,朱雀安鑫回报债券A,债券型-混合债,2021-09-22,1.1536,-0.21,2.23,4.91,4.61
5260,5260,008470,朱雀安鑫回报债券C,债券型-混合债,2021-09-22,1.1495,-0.23,2.17,4.76,4.39
5265,5265,008475,招商民安增益债券A,债券型-混合债,2021-09-22,1.0679,0.18,1.13,2.59,4.21
5266,5266,008476,招商民安增益债券C,债券型-混合债,2021-09-22,1.058,0.12,0.97,2.28,3.75
5274,5274,008501,鹏扬聚利六个月持有期债券A,债券型-混合债,2021-09-22,1.0987,-0.28,-0.06,0.96,0.29
5275,5275,008502,鹏扬聚利六个月持有期债券C,债券型-混合债,2021-09-22,1.0914,-0.31,-0.16,0.76,0.01
5288,5288,008524,华泰柏瑞锦瑞债券A,债券型-混合债,2021-09-22,1.0485,0.57,1.5,3.24,1.55
5289,5289,008525,华泰柏瑞锦瑞债券C,债券型-混合债,2021-09-22,1.0414,0.52,1.39,3.02,1.24
5293,5293,008529,汇安信利债券A,债券型-混合债,2021-09-22,1.0199,1.04,1.81,2.27,4.67
5294,5294,008530,汇安信利债券C,债券型-混合债,2021-09-22,1.019,0.99,1.71,2.06,4.36
5307,5307,008556,易方达裕富债券A,债券型-混合债,2021-09-22,1.1069,0.14,0.63,2.29,3.85
5308,5308,008557,易方达裕富债券C,债券型-混合债,2021-09-22,1.1003,0.1,0.52,2.08,3.55
5384,5384,008726,平安添裕债券A,债券型-混合债,2021-09-22,1.0665,0.25,2.19,3.8,3.64
5385,5385,008727,平安添裕债券C,债券型-混合债,2021-09-22,1.0611,0.23,2.09,3.58,3.34
5393,5393,008743,南方集利18个月定开债券A,债券型-混合债,2021-09-17,1.0722,0.15,1.6,3.37,3.49
5394,5394,008744,南方集利18个月定开债券C,债券型-混合债,2021-09-17,1.0659,0.11,1.49,3.16,3.2
5416,5416,008791,招商安华债券A,债券型-混合债,2021-09-22,1.0765,-0.13,1.25,2.97,5.5
5417,5417,008792,招商安华债券C,债券型-混合债,2021-09-22,1.0723,-0.16,1.17,2.81,5.26
5500,5500,008936,中银产业债债券C,债券型-混合债,2021-09-22,1.217,1.11,2.24,2.99,3.69
5501,5501,008939,华泰紫金月月购3月滚动债A,债券型-混合债,2021-09-22,1.0496,1.05,2.15,3.58,4.4
5502,5502,008940,华泰紫金月月购3月滚动债C,债券型-混合债,2021-09-22,1.0463,1.02,2.07,3.43,4.18
5503,5503,008941,华泰紫金周周购3月滚动债A,债券型-混合债,2021-09-22,1.1336,7.83,9.76,13.27,13.14
5504,5504,008942,华泰紫金周周购3月滚动债C,债券型-混合债,2021-09-22,1.1281,7.81,9.68,13.1,12.9
5507,5507,008947,华夏鼎源债券A,债券型-混合债,2021-09-22,1.0812,0.06,3.4,4.61,3.0
5508,5508,008948,华夏鼎源债券C,债券型-混合债,2021-09-22,1.0754,0.03,3.29,4.39,2.7
5541,5541,008999,景顺景颐嘉利6个月持有期债券A,债券型-混合债,2021-09-22,1.1212,0.35,3.2,6.19,6.37
5542,5542,009000,景顺景颐嘉利6个月持有期债券C,债券型-混合债,2021-09-22,1.1154,0.31,3.1,5.99,6.07
5769,5769,009358,兴业稳健双利一年持有期债券A,债券型-混合债,2021-09-22,1.0349,0.84,0.62,2.52,1.86
5770,5770,009359,兴业稳健双利一年持有期债券C,债券型-混合债,2021-09-22,1.0308,0.79,0.52,2.3,1.57
5879,5879,009512,天弘添利债券(LOF)E,债券型-混合债,2021-09-22,1.2738,5.6,14.93,23.29,25.73
5882,5882,009519,中欧鼎利债券E,债券型-混合债,2021-09-22,1.3883,1.78,6.85,11.96,10.03
5883,5883,009520,中欧鼎利债券C,债券型-混合债,2021-09-22,1.3809,1.74,6.74,11.73,9.72
5930,5930,009610,天弘永利债券C,债券型-混合债,2021-09-22,1.1007,2.77,7.72,9.31,11.86
5935,5935,009617,东兴兴利债券C,债券型-混合债,2021-09-22,1.0332,0.34,1.01,2.01,2.85
5952,5952,009637,招商信用添利债券(LOF)C,债券型-混合债,2021-09-22,1.0437,0.1,1.62,3.19,4.7
5953,5953,009638,华泰紫金周周购12个月滚动债发起A,债券型-混合债,2021-09-22,1.0549,0.99,1.01,1.98,3.15
5954,5954,009639,华泰紫金周周购12个月滚动债发起C,债券型-混合债,2021-09-22,1.0512,0.96,0.94,1.85,2.95
5980,5980,009675,中融融慧双欣一年定开债券A,债券型-混合债,2021-09-22,1.0642,0.6,1.03,1.26,2.09
5981,5981,009676,中融融慧双欣一年定开债券C,债券型-混合债,2021-09-22,1.0592,0.57,0.92,1.05,1.8
6014,6014,009728,中银证券安泰债券A,债券型-混合债,2021-09-22,1.0588,-0.07,0.05,2.95,1.76
6015,6015,009729,中银证券安泰债券C,债券型-混合债,2021-09-22,1.0545,-0.09,-0.05,2.76,1.5
6024,6024,009752,大摩灵动优选债券,债券型-混合债,2021-09-22,1.0573,-0.12,1.35,3.23,4.57
6062,6062,009827,民生加银家盈6个月持有期债券C,债券型-混合债,2021-09-22,1.038,1.71,2.19,2.52,2.17
6129,6129,009925,博时恒利6个月持有期债券A,债券型-混合债,2021-09-22,1.0681,1.36,3.67,4.14,4.27
6130,6130,009926,博时恒利6个月持有期债券C,债券型-混合债,2021-09-22,1.0643,1.31,3.57,3.96,4.0
6140,6140,009943,浦银安盛稳健丰利债券A,债券型-混合债,2021-09-22,1.0118,0.48,0.81,1.15,1.18
6141,6141,009944,浦银安盛稳健丰利债券C,债券型-混合债,2021-09-22,1.0096,0.45,0.73,0.97,0.96
6182,6182,010011,景顺景颐招利6个月持有期债券A,债券型-混合债,2021-09-22,1.0936,0.24,3.4,6.59,6.85
6183,6183,010012,景顺景颐招利6个月持有期债券C,债券型-混合债,2021-09-22,1.0893,0.2,3.3,6.37,6.53
6185,6185,010014,华夏鼎清债券A,债券型-混合债,2021-09-22,1.0302,0.3,1.88,2.9,2.4
6186,6186,010015,华夏鼎清债券C,债券型-混合债,2021-09-22,1.0268,0.26,1.76,2.68,2.09
6233,6233,010068,工银双盈债券A,债券型-混合债,2021-09-22,1.0251,0.34,0.7,1.85,1.84
6234,6234,010069,工银双盈债券C,债券型-混合债,2021-09-22,1.0219,0.3,0.59,1.64,1.54
6250,6250,010102,西部利得鑫泓增强债券A,债券型-混合债,2021-09-22,0.9579,-0.33,-0.06,0.07,-4.47
6251,6251,010103,西部利得鑫泓增强债券C,债券型-混合债,2021-09-22,0.9613,-0.37,-0.17,-0.34,-4.95
6266,6266,010118,天弘多元收益债券A,债券型-混合债,2021-09-22,1.1757,4.57,10.32,14.2,18.46
6267,6267,010119,天弘多元收益债券C,债券型-混合债,2021-09-22,1.1725,4.54,10.23,14.03,18.2
6307,6307,010174,英大智享债券A,债券型-混合债,2021-09-22,1.041,2.76,2.93,2.27,4.35
6308,6308,010175,英大智享债券C,债券型-混合债,2021-09-22,1.0379,2.73,2.82,2.07,4.05
6358,6358,010270,汇安嘉盈一年持有期债券C,债券型-混合债,2021-09-22,1.0209,0.4,0.67,2.17,2.09
6476,6476,010430,招商安阳债券A,债券型-混合债,2021-09-23,1.0563,2.19,4.33,5.3,7.55
6477,6477,010431,招商安阳债券C,债券型-混合债,2021-09-23,1.0525,2.15,4.22,5.08,7.23
6481,6481,010435,富国双债增强债券A,债券型-混合债,2021-09-23,1.0715,1.19,2.1,5.25,7.11
6482,6482,010436,富国双债增强债券C,债券型-混合债,2021-09-23,1.0688,1.16,2.01,5.08,6.88
6488,6488,010449,广发恒悦债券A,债券型-混合债,2021-09-22,1.0069,-0.1,0.37,0.47,1.5
6489,6489,010450,广发恒悦债券C,债券型-混合债,2021-09-22,1.0047,-0.12,0.3,0.32,1.29
6498,6498,010473,华富安华债券A,债券型-混合债,2021-09-22,1.069,1.17,4.15,6.59,6.9
6499,6499,010474,华富安华债券C,债券型-混合债,2021-09-22,1.0662,1.13,4.04,6.36,6.62
6500,6500,010475,上投安享回报一年持有债,债券型-混合债,2021-09-22,1.0235,1.22,1.53,2.13,2.35
6573,6573,010600,光大安瑞一年持有A,债券型-混合债,2021-09-22,1.0269,0.3,2.06,3.48,2.46
6574,6574,010601,光大安瑞一年持有C,债券型-混合债,2021-09-22,1.0238,0.26,1.95,3.27,2.17
6587,6587,010619,华安添利6个月债券A,债券型-混合债,2021-09-22,1.0047,0.16,0.05,0.43,0.47
6588,6588,010620,华安添利6个月债券C,债券型-混合债,2021-09-22,1.0022,0.12,-0.04,0.23,0.22
6595,6595,010651,平安双季增享6个月持有债券A,债券型-混合债,2021-09-22,1.0665,2.49,4.96,7.49,6.65
6596,6596,010652,平安双季增享6个月持有债券C,债券型-混合债,2021-09-22,1.0638,2.46,4.87,7.29,6.38
6696,6696,010816,银华远兴一年持有期债券,债券型-混合债,2021-09-22,1.0033,0.05,0.92,1.67,0.33
6707,6707,010837,格林泓景债券A,债券型-混合债,2021-09-22,1.6869,0.36,0.49,0.78,138.16
6708,6708,010838,格林泓景债券C,债券型-混合债,2021-09-22,1.6361,0.36,0.5,0.74,133.06
6727,6727,010871,中银信用增利债券(LOF)C,债券型-混合债,2021-09-22,1.077,0.84,3.26,5.12,5.82
6753,6753,010899,上银慧恒收益增强债券,债券型-混合债,2021-09-22,1.0665,0.58,4.93,8.94,6.65
6806,6806,010979,华夏鼎润债券A,债券型-混合债,2021-09-22,1.0144,0.31,0.73,1.44,1.44
6807,6807,010980,华夏鼎润债券C,债券型-混合债,2021-09-22,1.0123,0.27,0.63,1.23,1.23
6928,6928,011168,嘉实睿享安久双利18个月持有期债券,债券型-混合债,2021-09-17,1.0205,-0.33,2.05,4.06,2.05
8037,8037,020002,国泰金龙债券A,债券型-混合债,2021-09-22,1.02,0.89,2.2,4.4,4.51
8044,8044,020012,国泰金龙债券C,债券型-混合债,2021-09-22,0.962,0.84,2.12,4.23,4.34
8047,8047,020019,国泰双利债券A,债券型-混合债,2021-09-22,1.638,2.95,3.67,4.26,4.07
8048,8048,020020,国泰双利债券C,债券型-混合债,2021-09-22,1.573,2.88,3.49,4.03,3.76
8055,8055,020033,国泰民安增利债券A,债券型-混合债,2021-09-22,1.1385,0.38,3.42,3.48,4.98
8056,8056,020034,国泰民安增利债券C,债券型-混合债,2021-09-22,1.1331,0.34,3.31,3.26,4.67
8064,8064,040009,华安稳定收益债券A,债券型-混合债,2021-09-22,1.1607,1.04,3.94,6.56,4.79
8065,8065,040010,华安稳定收益债券B,债券型-混合债,2021-09-22,1.1551,1.01,3.84,6.35,4.49
8067,8067,040012,华安强化收益债券A,债券型-混合债,2021-09-22,1.284,5.33,4.54,9.4,7.88
8068,8068,040013,华安强化收益债券B,债券型-混合债,2021-09-22,1.277,5.28,4.4,9.19,7.61
8072,8072,040019,华安稳固收益债券C,债券型-混合债,2021-09-22,1.143,0.88,5.54,6.72,5.35
8080,8080,040036,华安安心收益债券A,债券型-混合债,2021-09-22,1.146,2.6,6.88,9.59,5.73
8081,8081,040037,华安安心收益债券B,债券型-混合债,2021-09-22,1.141,2.61,6.81,9.44,5.46
8097,8097,050006,博时稳定价值债券B,债券型-混合债,2021-09-22,1.675,0.12,2.04,3.43,4.55
8102,8102,050011,博时信用债券A/B,债券型-混合债,2021-09-22,3.422,1.48,8.88,7.75,8.43
8107,8107,050016,博时宏观回报债券A/B,债券型-混合债,2021-09-22,1.391,-2.52,-1.42,-0.86,-2.04
8113,8113,050023,博时天颐债券A,债券型-混合债,2021-09-22,1.498,-2.6,-1.32,-0.99,-2.03
8119,8119,050106,博时稳定价值债券A,债券型-混合债,2021-09-22,1.718,0.06,2.1,3.51,4.71
8120,8120,050111,博时信用债券C,债券型-混合债,2021-09-22,3.319,1.47,8.78,7.55,8.15
8121,8121,050116,博时宏观回报债券C,债券型-混合债,2021-09-22,1.373,-2.56,-1.51,-1.01,-2.28
8123,8123,050123,博时天颐债券C,债券型-混合债,2021-09-22,1.439,-2.64,-1.44,-1.17,-2.31
8130,8130,070005,嘉实债券,债券型-混合债,2021-09-22,1.4131,0.78,3.3,4.67,4.98
8138,8138,070015,嘉实多元债券A,债券型-混合债,2021-09-22,1.268,1.36,0.75,1.72,3.26
8139,8139,070016,嘉实多元债券B,债券型-混合债,2021-09-22,1.265,1.36,0.67,1.68,3.12
8143,8143,070020,嘉实稳固收益债券C,债券型-混合债,2021-09-22,1.155,2.3,2.13,3.65,3.82
8147,8147,070025,嘉实信用债券A,债券型-混合债,2021-09-22,1.171,0.34,2.54,4.0,4.46
8148,8148,070026,嘉实信用债券C,债券型-混合债,2021-09-22,1.152,0.35,2.49,3.88,4.25
8162,8162,080003,长盛积极配置债券,债券型-混合债,2021-09-22,1.256,1.33,2.11,2.61,1.09
8171,8171,090002,大成债券A/B,债券型-混合债,2021-09-22,1.0995,3.09,6.14,7.67,8.02
8195,8195,092002,大成债券C,债券型-混合债,2021-09-22,1.1163,3.07,6.05,7.49,7.77
8198,8198,100018,富国天利增长债券,债券型-混合债,2021-09-22,1.3589,0.49,2.19,3.75,5.12
8206,8206,100035,富国优化增强债券A/B,债券型-混合债,2021-09-22,1.838,0.99,2.0,3.37,5.15
8207,8207,100037,富国优化增强债券C,债券型-混合债,2021-09-22,1.74,0.99,1.93,3.2,4.88
8227,8227,110007,易方达稳健收益债券A,债券型-混合债,2021-09-22,1.4136,1.27,3.16,4.49,6.84
8228,8228,110008,易方达稳健收益债券B,债券型-混合债,2021-09-22,1.4183,1.3,3.24,4.65,7.08
8236,8236,110017,易方达增强回报债券A,债券型-混合债,2021-09-22,1.365,1.11,1.94,1.87,4.06
8237,8237,110018,易方达增强回报债券B,债券型-混合债,2021-09-22,1.355,1.12,1.88,1.73,3.78
8245,8245,110027,易方达安心回报债券A,债券型-混合债,2021-09-22,2.134,0.71,1.43,6.33,5.91
8246,8246,110028,易方达安心回报债券B,债券型-混合债,2021-09-22,2.094,0.67,1.36,6.13,5.6
8252,8252,110035,易方达双债增强债券A,债券型-混合债,2021-09-22,1.964,2.51,6.16,11.46,14.65
8253,8253,110036,易方达双债增强债券C,债券型-混合债,2021-09-22,1.891,2.49,6.06,11.24,14.33
8269,8269,121009,国投瑞银稳定增利债券,债券型-混合债,2021-09-22,1.0665,0.96,3.42,4.71,5.01
8271,8271,121012,国投瑞银优化增强债券A/B,债券型-混合债,2021-09-22,1.733,0.41,1.64,2.0,3.9
8272,8272,128112,国投瑞银优化增强债券C,债券型-混合债,2021-09-22,1.703,0.29,1.49,1.79,3.59
8280,8280,151002,银河收益混合,债券型-混合债,2021-09-22,1.9108,0.5,1.88,7.23,7.49
8330,8330,160513,博时稳健回报债券(LOF)A,债券型-混合债,2021-09-22,1.86,0.76,3.74,5.92,7.7
8331,8331,160514,博时稳健回报债券(LOF)C,债券型-混合债,2021-09-22,1.619,0.75,3.65,5.75,7.43
8342,8342,160602,鹏华普天债券A,债券型-混合债,2021-09-22,1.32,0.15,1.15,2.17,2.96
8347,8347,160608,鹏华普天债券B,债券型-混合债,2021-09-22,1.271,0.16,1.11,2.09,2.75
8351,8351,160612,鹏华丰收债券,债券型-混合债,2021-09-22,1.139,1.16,7.79,9.69,8.48
8355,8355,160617,鹏华丰润债券(LOF),债券型-混合债,2021-09-22,1.1159,0.04,1.25,2.41,2.67
8358,8358,160621,鹏华丰和债券(LOF)A,债券型-混合债,2021-09-22,1.452,0.55,4.46,3.35,4.91
8383,8383,160718,嘉实多利收益债券,债券型-混合债,2021-09-22,1.0502,0.92,2.5,1.26,2.54
8405,8405,161010,富国天丰强化债券(LOF),债券型-混合债,2021-09-22,1.1992,1.16,4.45,7.26,11.23
8406,8406,161014,富国汇利回报两年定期开放债券,债券型-混合债,2021-09-23,1.2806,0.28,2.44,4.28,5.44
8407,8407,161015,富国天盈债券(LOF)C,债券型-混合债,2021-09-22,1.1744,0.43,1.92,4.05,5.58
8427,8427,161115,易方达岁丰添利债券(LOF),债券型-混合债,2021-09-22,1.822,0.55,2.47,4.0,5.44
8447,8447,161216,国投瑞银双债债券(LOF)A,债券型-混合债,2021-09-22,1.255,1.13,4.67,6.54,7.08
8450,8450,161221,国投瑞银双债债券C,债券型-混合债,2021-09-22,1.243,1.06,4.54,6.33,6.79
8458,8458,161505,银河通利债券(LOF)A,债券型-混合债,2021-09-22,1.34,1.28,3.47,5.85,3.72
8459,8459,161506,银河通利债券(LOF)C,债券型-混合债,2021-09-22,1.371,1.33,3.39,5.71,3.47
8472,8472,161614,融通四季添利债券(LOF)A,债券型-混合债,2021-09-22,1.047,1.85,2.45,1.95,2.15
8482,8482,161626,融通通福债券(LOF)A,债券型-混合债,2021-09-22,1.2883,2.58,7.58,9.24,6.5
8483,8483,161627,融通通福债券(LOF)C,债券型-混合债,2021-09-22,1.2708,2.59,7.56,9.13,6.32
8488,8488,161713,招商信用添利债券(LOF)A,债券型-混合债,2021-09-22,1.0401,0.12,1.68,3.35,4.94
8514,8514,161902,万家增强收益债券,债券型-混合债,2021-09-22,1.259,1.12,1.92,0.8,1.75
8517,8517,161908,万家添利债券(LOF),债券型-混合债,2021-09-22,1.2461,3.32,7.03,11.23,12.05
8526,8526,162105,金鹰持久增利债券(LOF)C,债券型-混合债,2021-09-22,1.4478,3.58,9.67,13.8,11.25
8538,8538,162210,泰达宏利集利债券A,债券型-混合债,2021-09-22,1.3961,1.93,3.51,4.0,6.27
8543,8543,162215,泰达宏利聚利债券(LOF),债券型-混合债,2021-09-22,1.253,0.16,4.94,4.5,2.12
8545,8545,162299,泰达宏利集利债券C,债券型-混合债,2021-09-22,1.3082,1.88,3.41,3.79,5.96
8555,8555,162511,国联安双佳信用债券(LOF),债券型-混合债,2021-09-22,0.8703,0.21,1.72,2.55,2.63
8560,8560,162712,广发聚利债券(LOF)A,债券型-混合债,2021-09-22,1.5192,0.22,2.62,5.16,5.05
8569,8569,163003,长信利鑫债券(LOF)C,债券型-混合债,2021-09-22,0.6192,0.72,1.08,1.26,-0.01
8570,8570,163005,长信利众债券(LOF)C,债券型-混合债,2021-09-22,0.8825,0.54,2.93,7.03,7.44
8571,8571,163007,长信利众债券(LOF)A,债券型-混合债,2021-09-22,0.863,0.56,3.01,7.22,7.71
8572,8572,163008,长信利鑫债券(LOF)A,债券型-混合债,2021-09-22,0.6198,0.75,1.17,1.44,0.24
8600,8600,163806,中银增利债券,债券型-混合债,2021-09-22,1.109,0.54,2.12,2.85,3.4
8605,8605,163811,中银双利债券A,债券型-混合债,2021-09-22,1.341,-0.45,1.51,3.15,2.37
8606,8606,163812,中银双利债券B,债券型-混合债,2021-09-22,1.333,-0.37,1.52,3.01,2.15
8611,8611,163819,中银信用增利债券(LOF)A,债券型-混合债,2021-09-22,1.081,0.93,3.35,5.4,6.11
8617,8617,163827,中银产业债债券A,债券型-混合债,2021-09-22,1.2241,1.15,2.34,3.19,3.99
8619,8619,164105,华富强化回报债券(LOF),债券型-混合债,2021-09-22,1.655,0.73,3.44,5.35,6.16
8621,8621,164206,天弘添利债券(LOF)C,债券型-混合债,2021-09-22,1.5919,5.56,14.83,23.07,25.42
8622,8622,164208,天弘丰利债券(LOF),债券型-混合债,2021-09-22,1.2233,1.02,4.09,7.58,8.37
8631,8631,164606,华泰柏瑞信用增利债,债券型-混合债,2021-09-22,1.2465,2.16,5.09,5.73,6.35
8633,8633,164702,汇添富季季红定开债,债券型-混合债,2021-09-22,0.996,-0.1,-0.1,1.22,-1.49
8636,8636,164808,工银四季收益债券(LOF),债券型-混合债,2021-09-22,1.0946,0.81,2.72,3.96,4.96
8640,8640,164814,工银双债增强债券,债券型-混合债,2021-09-22,1.147,2.96,11.24,11.48,10.29
8645,8645,164902,交银信用添利债券(LOF),债券型-混合债,2021-09-22,1.2117,-0.01,1.45,2.79,3.71
8651,8651,165311,建信信用增强债券(LOF)A,债券型-混合债,2021-09-22,1.477,0.27,1.79,3.87,5.73
8654,8654,165314,建信信用增强债券(LOF)C,债券型-混合债,2021-09-22,1.439,0.28,1.7,3.67,5.42
8657,8657,165509,信诚增强收益债券(LOF),债券型-混合债,2021-09-22,1.328,2.87,7.83,10.94,11.11
8664,8664,165517,信诚双盈债券(LOF),债券型-混合债,2021-09-22,0.91,0.44,2.82,4.72,4.84
8683,8683,166008,中欧增强回报债券(LOF)A,债券型-混合债,2021-09-22,1.0034,0.26,1.43,1.18,-5.12
